NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69768594,KB MEKAR ANOM,KB,SWASTA,ABANGSONGAN,Abang Songan Kec. Kintamani,Kab. Bangli,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39054013-C2DB-4474-BCE5-42B861D8A4BE
69821579,KOBER NURUL HUDA2,KB,SWASTA,lembursawah,BURUJULJAYA Kec. Parungponteng,Kab. Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A39E09C-52CC-4C73-A422-42B8953E106A
69766750,KB AYU,KB,SWASTA,DUSUN  II PINANG DAMAI,Pinang Dame Kec. Torgamba,Kab. Labuhan Batu Selatan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFD2601A-44E6-4729-82D8-42B9101D6402
69809922,KB PERMATA HATI,KB,SWASTA,Gerbang Sari,Koto Baru Kec. Singingi Hilir,Kab. Kuantan Singingi,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05B99A63-EA57-435D-A856-42B91A983562
69900859,PAUD RAUDHOTUL JANNAH,KB,SWASTA,Jalan Raya Cilegon Km.6 Kp. Pelamunan Rt...,Pelamunan Kec. Kramatwatu,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/442AFD37-2D0B-4FF3-9540-42BB0EBE5B8D
69915990,KB JABAR TSUR,KB,SWASTA,RT.27 RW.12 Dusun Karangnongko,Tajinan Kec. Tajinan,Kab. Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79D8BD61-6CB5-4119-A310-42BB2C1E1607
69925728,KB HASMAUL HUSNA,KB,SWASTA,JL.ABU BAKAR NO.1 SUNGAI RAMBUT,Sungai Rambut Kec. Berbak,Kab. Tanjung Jabung Timur,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/632B9A1F-CDA9-49E8-84B7-42BB4D1F714C
69841150,KB ANANDA,KB,SWASTA,Dusun Gentengsari RT-01 Rw-11,Pulo Kec. Tempeh,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A85F6A37-7D63-42A1-8383-42BBA5B534FC
69841165,KB.KEMALA BHAYANGKARI 23,KB,SWASTA,Jl. MT Hariyono No. 30 RT-06 RW-09,Jogotrunan Kec. Lumajang,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A38A111B-54DE-41A4-A078-42BBB135D77A
69874881,KBM NU 84 IRSYADUL UMMAH,KB,SWASTA,MANUNGGAL II,PEJANGGANAN Kec. Manyar,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D66E27-8502-478C-AEE4-42BC69AB90A5
69902223,KB. TUNAS MANDIRI,KB,SWASTA,RT 01 RW21 KEPEK,Kalikuning Kec. Tulakan,Kab. Pacitan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49025DDE-470C-4572-B61F-42BCEAE4C96A
69976803,KB RESKY,KB,SWASTA,Tombolo,Tombo-Tombolo Kec. Kelara,Kab. Jeneponto,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F86B14B3-FC25-42E8-B9C8-42BD184E845D
69875593,KB MUSLIMAT III,KB,SWASTA,Koto Intan,Kumun Mudik Kec. Kumun Debai,Kota Sungai Penuh,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD35E440-BE3A-40AF-9337-42BD9548BEDF
69956798,PAUD MUKARRAMAH,KB,SWASTA,JL. MEDAN-BANDA ACEH DESA BLANG KUBU KEC...,Blang Kubu Kec. Peudada,Kab. Bireuen,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9409FA3E-8FA2-4DF6-9922-42BE44F98D2D
69929923,KELOMPOK BERMAIN AN-NISA BULUPODDO,KB,SWASTA,TOMPOBULU,Tompobulu Kec. Bulupoddo,Kab. Sinjai,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A09570D4-B931-4FD3-9912-42BEF5B0FDFD
69759571,KB KEMBANG PURA,KB,SWASTA,NAGROG,Pasirjati Kec. Ujungberung,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA6758D4-E4F8-41D6-9F66-42BF0E361986
69763591,KB DON BOSCO,KB,SWASTA,TIDAR 115 A,Sawahan Kec. Sawahan,Kota Surabaya,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCB9579D-E0FB-44E0-BFB5-42BF4628B3DE
69777345,KB ALIFIA II,KB,SWASTA,PRM. PONDOK GEDE CB 8 TEGAL BESAR,Tegal Besar Kec. Kaliwates,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7B400F1-D302-4BDE-B344-42BF5F692C74
69759362,KB KHODIJAH,KB,SWASTA,KAMPUNG NYULING,Tegallinggah Kec. Karangasem,Kab. Karang Asem,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61456E58-C630-4CB0-93C8-42BF6666C9D8
69793222,KB PERMATA BUNDA,KB,SWASTA,JL. Kepiting,SUMOLI Kec. Ratolindo,Kab. Tojo Una-Una,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A07F8323-A4AD-4310-84E9-42BFE8AB7613
69888293,KB CITRA MANDIRI,KB,SWASTA,DUSUN SIDO MULYO RT 2/RW 8,LIMBUNG Kec. Sungai Raya,Kab. Kuburaya,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C0238A3-6D6E-4C1A-B201-42C063683FC4
69843452,KB MATAHARI,KB,SWASTA,SEMANGKA 21 C,Yosomulyo Kec. Metro Pusat,Kota Metro,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43ABC582-63BC-4FAD-B4C2-42C07797796B
69913483,KB AISYIYAH TAWANGMANGU,KB,SWASTA,LEDOKSARI RT 01 RW 12,Tawangmangu Kec. Tawangmangu,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/854E9DE4-BE60-4461-8772-42C293625121
69982614,KB QOLBIN,KB,SWASTA,KAMPUNG SUKAPULANG RT 09 RW 03,Kepuh Kec. Lemahsugih,Kab. Majalengka,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F553929-1F73-4EAB-95BA-42C2B200FFFE
69920477,PAUD KB MEMMNGGEY,KB,SWASTA,KAMPUNG NUNGKIMOR,Nungkimor Kec. Hingk,Kab. Pegunungan Arfak,Papua Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8ABAF82C-4C8F-4D21-AE0B-42C38396B9CC
70003716,KB. Karya Mukti,KB,SWASTA,Jl. Poros Nawa Mukti,Nawa Mukti Kec. Yapsi,Kab. Jayapura,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE3186DC-AC8C-4A6C-9C17-42C4AF2112F0
69846370,KB SEBIDUK SEHALUAN MUTIARA HARAPAN,KB,SWASTA,Sidorejo,Sidorejo Kec. Belitang Jaya,Kab. Ogan Komering Ulu Timur,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB10A004-ADB3-4341-AC06-42C4F661E88D
69776998,KB RAUDLAH DARUSSALAM,KB,SWASTA,Jl. Balung Dusun Krajan RT. 001 RW. 001,Sukorejo Kec. Bangsalsari,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A11641E-4ACC-44B5-B320-42C53B401F0E
69815674,KB HARAPAN BUNDA,KB,SWASTA,DUSUN DUREN 04 / 01,Sukoanyar Kec. Pakel,Kab. Tulungagung,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1591505E-2287-4A37-BB9E-42C6CA2B84A4
69870369,KB EMBUN PAGI,KB,SWASTA,JALAN EMBUN PAGI DUSUN III,Trisno Mulyo Kec. Batanghari Nuban,Kab. Lampung Timur,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/957E974C-0FDA-4FAE-9683-42C78667AB90
69913373,KB. NUSA INDAH,KB,SWASTA,Dusun Goa RT. 08 RW. 04 Kecamatan Wringi...,Banyuwulu Kec. Wringin,Kab. Bondowoso,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEE367A1-7A21-4822-81C1-42CB80A2BC31
69828963,KB PUJI HATI,KB,SWASTA,JL. RAYA PETUNJUNGAN,PETUNJUNGAN Kec. Bulakamba,Kab. Brebes,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A80CBFA-2B19-4FA0-962B-42CBE7420DC7
69980196,KB PAUD STa. VERONIKA,KB,SWASTA,Watunggong,Satar Nawang Kec. Sambi Rampas,Kab. Manggarai Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA6939B9-899B-474F-948A-42CBE9DB9E8C
69982626,KB ZAITUN,KB,SWASTA,Jl. Kaliabang Ilir Rt.004/007,Pejuang Kec. Medan Satria,Kota Bekasi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A42ECDAC-5DAE-4155-BEC7-42CC1CCFF951
70002081,PAUD DARUSSAADAH,KB,SWASTA,Jl. Cihideung Ilir RT. 003/002,Cihideung Ilir Kec. Ciampea,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A201694F-A3B6-4296-A20C-42CC64E684AB
69845513,MARINGU,KB,SWASTA,RAYA SIMPANG TIGA,SETIA JAYA Kec. Teriak,Kab. Bengkayang,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD019961-8FEF-4F33-BD56-42CCAA48508C
69913721,KOBER KASIH ANANDA,KB,SWASTA,Kp.Kedung Girang,Sukamanah Kec. Cugenang,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C0F081E-B667-4944-B637-42CD1E154905
69878812,KB DEWI MASITOH,KB,SWASTA,"Jl PECAKARAN, WONOKERTO",PECAKARAN Kec. Wonokerto,Kab. Pekalongan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BE95835-EFE0-42C9-8041-42CD27747F3D
69869167,KB ANNISA,KB,SWASTA,Jalan Raya Menteng No.26 Desa Bendugan K...,Bendungan Kec. Jonggol,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D93813C-7D8C-456E-B1B1-42CE055E1203
69969766,KB AS - SALAMAH,KB,SWASTA,Dusun Pondok,Bajur Kec. Waru,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADA2566E-D227-47C2-B656-42CE49902D83
69889637,PAUD TERPADU HARAPAN BANGSA,KB,SWASTA,GAJAH MADA,- Kec. Pare,Kab. Kediri,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD2835C8-15F7-41CF-B959-42CE9C1BB256
70006564,KB HARAPAN BUNDA SEDUPI,KB,SWASTA,Jln.Raya Desa Sedupi,Sedupi KEC. TANAH ABANG,Kab. Penukal Abab Lematang Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/124A08D1-0FAA-4E97-B0B8-42CEB01D6BE8
20576203,KB HASYIM ASYARI,KB,SWASTA,"Dsn. Bendungrejo, Desa Jogoroto, Kec. Jo...",Jogoroto Kec. Jogoroto,Kab. Jombang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AD3421A-260A-4330-A913-42CF8B46E914
69842981,KB BINTANG BERLIAN,KB,SWASTA,RAYA SIRANDU,Sirandu Kec. Karangjambu,Kab. Purbalingga,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB636032-0D37-422D-AAAB-42D03089CDA7
69804086,PAUD AL FATIH,KB,SWASTA,DUSUN KIWIYAR,Sidamulya Kec. Astana Japura,Kab. Cirebon,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6242CDE3-609A-42E5-BCA0-42D0C43B5251
70012785,KB PERMATA BUNDA,KB,SWASTA,DESA DALAM,Dalam Kec. Selimbau,Kab. Kapuas Hulu,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5381545-E8B3-443E-A78C-42D296FECAD3
69979092,KB GEMPAR,KB,SWASTA,Jl. Cisaar RT 09 RW 02,Padasenang Kec. Cidadap,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AA20013-2C95-49C5-84EE-42D2AA6A0CA3
69773686,KB PERWANIDA VIII SUMBERBANJAR,KB,SWASTA,DSN. SUMBERGONDANG,Sumberbanjar Kec. Bluluk,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2869D354-3546-475A-B9BE-42D2D5C8FC02
69933007,KB PASIR PUTIH,KB,SWASTA,Afd. I Bah Butong,Bah Butong Satu Kec. Sidamanik,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F968374D-491A-47BE-8C25-42D2EC477BA8
69945328,PAUD AGAPE,KB,SWASTA,RT. 10 RW. 05 DUSUN B,Haunobenak Kec. Kolbano,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3A09DF3-A13D-4C69-8F4B-42D33CE28C3D
69876742,KB AL MUBAROKIYYAH,KB,SWASTA,Kp. Tanjung,Tanjungsari Kec. Salopa,Kab. Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01611489-DEFF-4796-A9B8-42D3A66D61D5
69792020,KB-RAUDHATUT THULLAB,KB,SWASTA,RT.04 DUSUN ALAM SARI,SUNGAI GEBAR Kec. Kuala Betara,Kab. Tanjung Jabung Barat,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97FAD2AA-5A0F-4A3B-9105-42D5B2E6E88C
69902423,PAUD BALAWAN,KB,SWASTA,Desa Marga Mulya Kec. Kikim Timur,Marga Mulia Kec. Kikim Timur,Kab. Lahat,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D706314-D678-4055-86DE-42D5E7208601
69953761,KB Insan Mulia H2B Airlangga,KB,SWASTA,Jl. Penegak No. 29,DAMAI BAHAGIA Kec. Balikpapan Selatan,Kota Balikpapan,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C00005AE-74C2-4177-9783-42D85AF472CB
69759391,KB WIJAYA KUMARA,KB,SWASTA,DS BUNGAYA KANGIN,Bungaya Kangin Kec. Bebandem,Kab. Karang Asem,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/271FA61E-8BBA-4BFC-BA0A-42D8B154EADB
69807853,KB BINA INSANI,KB,SWASTA,DUSUN KEBADERAN RT 01 RW 01,Jatiroyom Kec. Bodeh,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81A12339-6E64-4EE0-AC57-42D9105087B0
69806464,KB MEDISSINA,KB,SWASTA,JL. KH. MADSURI BLOK REBO RT.10 RW.06,Cikijing Kec. Cikijing,Kab. Majalengka,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47B9736C-BFE5-4394-A2AF-42DA0E2E97F3
69767755,KB SUKMA WIJAYA,KB,SWASTA,KP. NYOMPOK RT.19/06,CARENANG Kec. Cisoka,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41A03C0E-EFC8-4FBC-A41E-42DB1B9DEF4D
69831054,PAUD ANAK BERANG-BERANG,KB,SWASTA,Jl. Jagakarsa Gg. Rukun,Jagakarsa Kec. Jagakarsa,Kota Jakarta Selatan,D.K.I. Jakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F92D297-5135-4610-A930-42DC91925FE0
69838113,KB AT-TAQWA,KB,SWASTA,KLENGGUKAN PUNDUNG RT 01/031,Tirto Martani Kec. Kalasan,Kab. Sleman,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49BB143B-863E-459C-8B28-42DD54766446
69843569,Miftahul Ilmi,KB,SWASTA,Jl. Swadaya Rt.II Desa Tirta Jaya,Tirta Jaya Kec. Bajuin,Kab. Tanah Laut,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6946FFA0-8D5B-4AEF-84CB-42DDBCF9922F
69803934,KB. SAYANG BUNDA,KB,SWASTA,JALUR E RT/RW 10/04,Sri Gading Kec. Lubuk Dalam,Kab. Siak,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/282A6571-FAEF-49CE-A0AB-42E036CDB55C
69799775,PAUD KB BUNDA PERTIWI,KB,SWASTA,Jln. Sidorejo Pekon Ngarip,Ngarip Kec. Ulu Belu,Kab. Tanggamus,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B0C47FD-D63A-4EE9-BB34-42E0A711F517
69905614,KB BANI HASAN BASYIR,KB,SWASTA,DESA SUMBERSARI,Sumbersari Kec. Kayen,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CFFDCBD-6753-4BAA-A1DA-42E15F4C839C
69907883,KOBER BILQIS,KB,SWASTA,Jl. KH. Abdul Latif Gg. Masjid I RT.01/0...,Cimuncang Kec. Serang,Kota Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/927DFFF3-7E27-4B9B-A44B-42E18E254482
69942774,PAUD BUKIT ZAITUN,KB,SWASTA,GKS JEMAAT WEERAME,Wee Rame Kec. Wewewa Tengah,Kab. Sumba Barat Daya,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5974E03-4936-4C60-8965-42E1DA8F717F
69795996,KB BUGENVIL,KB,SWASTA,DUSUN PAHING RT. 03 RW. 02,CIBINUANG Kec. Kuningan,Kab. Kuningan,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A40120AE-2066-4F53-B3A6-42E2299AA0FD
69777030,KB AL MUJAHIDIN,KB,SWASTA,RT. 04 RW. 02,Bangun Kec. Munjungan,Kab. Trenggalek,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C517F5B8-DE55-4219-B34A-42E2ADA877D4
70008311,KB AL-AMRI,KB,SWASTA,Kp. Kawungluwuk RT 01 RW 06,Linggamanik Kec. Cikelet,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36AB4164-61F9-4735-A495-42E310B0C7BD
69760079,PAUD ANAK BANGSA,KB,SWASTA,RT.02 RW.08 DUSUN KARATO,Lape Kec. Lape,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06AC19F3-1A5B-42A5-9E27-42E5A74218D9
69833134,KB DHARMAWANITA,KB,SWASTA,JORONG KOTO BARU,SISAWAH Kec. Sumpur Kudus,Kab. Sijunjung,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83B76F40-DBC0-465B-A15A-42E5CBB8459F
69802573,KB TARBIYATUL AULAD,KB,SWASTA,JL PATRIOT DALAM Gg KENANGA 1 NO.93 RT 0...,Jaka Sampurna Kec. Bekasi Barat,Kota Bekasi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E624516-2F5C-4BC5-8CF4-42E749713503
69842423,KB DAHLIA TAHUNAN,KB,SWASTA,DUSUN PLUMPUNG RT.04 RW.04,Tahunan Kec. Gabus,Kab. Grobogan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A188A78-06D7-4436-ABA5-42E7CC1741D5
69869169,KB AL-MUTMAINAH,KB,SWASTA,CIJENGKOL KOLOT NO.100,SUKAMANAH Kec. Jonggol,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9954578E-5DE3-434F-9B29-42E82237F336
69932213,KB MIFTAHUL ULUM,KB,SWASTA,Jl. Pertigaan Kedungbahak RT 20 RW 09,Kedungrejo Kec. Jabon,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54F858E0-37AC-45BF-8298-42E84C80A3D9
69991424,KB PONDOK HARAPAN MAKARIOS WANGON,KB,SWASTA,Klapagading Kulon No. 06 Rt 03/07 Kec. W...,Klapagading Kulon Kec. Wangon,Kab. Banyumas,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C083E9B-2689-480C-B078-42E85330128E
69948284,KB BULUO PAHIT,KB,SWASTA,Jl. LINTAS RAPP,Teratak Baru Kec. Kuantan Hilir,Kab. Kuantan Singingi,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/751B75CC-005C-4F45-BE3F-42E880077424
69920715,KB DAHLIA,KB,SWASTA,DESA BATU AGUNG,Batuagung Kec. Merbau Mataram,Kab. Lampung Selatan,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02049064-EC65-4BC7-99E1-42E9055B5C3A
69989572,KB Tadeasa,KB,SWASTA,Dusun 3 Asaa,Taduasa Kec. Batu Atas,Kab. Buton Selatan,Sulawesi Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/528C12D7-BE7B-46C8-8495-42E907431BEA
69802390,KB SUKALUWIH,KB,SWASTA,BR. DINAS KUBUSUIH,Yangapi Kec. Tembuku,Kab. Bangli,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C9D9425-C965-4783-86FE-42EAFC51DF4A
69878647,KB. BUNDA CINTA ALAM,KB,SWASTA,JL. SEMENISASI RT. 05,Tanjung Batu Kec. Tenggarong Seberang,Kab. Kutai Kartanegara,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98ADF491-CCEB-4851-82C7-42EBA19FB084
69949459,KB AL HIDAYAH,KB,SWASTA,Dsn. Ngreco RT.001/RW.002,Semen Kec. Paron,Kab. Ngawi,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/903D2536-2D3C-4B54-8B02-42EBF0EB9CFB
69901772,PAUD KB PERTIWI,KB,SWASTA,Jl. Raya Pekon Penanggungan,Penanggungan Kec. Gunung Alip,Kab. Tanggamus,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D0A0251-895B-43EE-80A4-42ECF6F746D9
69851097,KB AISYIYAH HUSNA CERIA,KB,SWASTA,Bibis RT 04 RW 12,Jungke Kec. Karanganyar,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE16F54C-7619-4471-A2EC-42ED6070C512
69898982,KB NURUS SALAM,KB,SWASTA,Desa Cancung Kec Bubulan,Cancung Kec. Bubulan,Kab. Bojonegoro,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/050338F9-4C04-4BB7-BC87-42EE55C5E2C4
69933888,PANCOKOR,KB,SWASTA,Jl. Kampung Yaugapsa,Yaugapsa Kec. Demta,Kab. Jayapura,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F807BF74-EA2F-4A11-945C-42F1CD4EF4D2
69862149,TPK PALILI,KB,SWASTA,MALLA,TAPANGO Kec. Tapango,Kab. Polewali Mandar,Sulawesi Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD0EF162-3557-4746-B0AD-42F20EA90966
69791320,KB NURUL AMIN,KB,SWASTA,Dusun Mimbo RT 001 RW 003,Sumberanyar Kec. Banyuputih,Kab. Situbondo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86055C46-95FF-4136-A9BA-42F2164F5C27
69764899,KB DHARMA WANITA SUMBERJO,KB,SWASTA,KANTIL NO.315,Sumberejo Kec. Ngasem,Kab. Kediri,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4FF547B-81AD-4EC2-BB9B-42F2597B8C3C
69961615,PAUD KELOMPOK BERMAIN GRATIA DEO,KB,SWASTA,Jln. Okpol,OKMAKOT Kec. Oksibil,Kab. Pegunungan Bintang,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3AF39ED-FC7F-49C9-9351-42F294B2EBBA
69913247,KB AL-KHAIRAAT,KB,SWASTA,Kl. Kramat,Buko Kec. Pinogaluman,Kab. Bolaang Mongondow Utara,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6434DD9B-320A-493D-AF43-42F48C24BB88
69839417,KB BINA INSAN MANDIRI,KB,SWASTA,DESA PLANDIREJO KECAMATAN PLUMPANG KABUP...,Plandirejo Kec. Plumpang,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20CCC035-42F2-4AEC-8DF3-42F4C57732B4
69807753,KB ISTIQOMAH,KB,SWASTA,JALAN NUSA BARUNG RAYA NO. 19/21,Bojongbata Kec. Pemalang,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/745B26C8-806D-4502-B3AF-42F51776119E
69878363,KB NININING,KB,SWASTA,"Jl. Raya Sading No.3, Lingk. Karang Suwu...",Sading Kec. Mengwi,Kab. Badung,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D89456D4-5E91-4134-82F5-42F608CFC4EA
69844024,KB KERTASARI,KB,SWASTA,MERTASARI,KERTA SARI Kec. Labuhan Haji,Kab. Lombok Timur,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5BCA3CA3-25FD-41EB-82A1-42F84B4F61B6
69798188,PAUD SBB CUT NYAK DHIEN,KB,SWASTA,-,Pulo Rungkom Kec. Dewantara,Kab. Aceh Utara,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9883A6EA-EF47-47DA-9935-42F906AA06D4
70001885,KB AQILA,KB,SWASTA,Jl. Mig Raya No.4 RT 04 RW 29,Melong Kec. Cimahi Selatan,Kota Cimahi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CC3DAAC-8666-44C5-8B85-42F93EDD3582
69761289,KB. AL - HIKMAH,KB,SWASTA,JALAN RAYA BESUKI RT.03 RW.01,Selolembu Kec. Curahdami,Kab. Bondowoso,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9F2EE66-B81D-4AD1-BC57-42FA681120A9
69992058,PAUD MUTIARA BUNDA ,KB,SWASTA,DUSUN II DESA CENGAL,Cengal Kec. Cengal,Kab. Ogan Komering Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E3B8CDC-9803-4F26-A5A7-42FB0E6C80FB
69991515,KB ISLAM TERPADU DEKA,KB,SWASTA,JL. Projakal Perum. Graha Indah Blok B5 ...,GRAHA INDAH Kec. Balikpapan Utara,Kota Balikpapan,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6084589-A9C5-4A6C-86B0-42FB9F4C7F80
