NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69987160,KB BINA TENGKAN LOMPU,KB,SWASTA,JL NUTUNG RT.01,Sepundu Hantu Kec. Seruyan Hulu,Kab. Seruyan,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96D532DA-60A0-4C90-9C8D-0767467AD350
69982605,PAUD NURSURURUL MUSTAQIM,KB,SWASTA,JALAN DESA,Lancok Kec. Samalanga,Kab. Bireuen,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0BD4AEC-37C3-46E4-9002-0767482A6096
69796996,KB SABILLA HAQ,KB,SWASTA,Jl. Raya Banjarsari,Banjarsari Kec. Jetis,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9362510-95F9-4418-8D64-07675A5822E7
69926322,KB Dahlia,KB,SWASTA,Purek,Beorahong Kec. Ruteng,Kab. Manggarai,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A22BB9DD-ED4B-4F02-928D-076790F35F27
69782072,KB AL-GHIFARI,KB,SWASTA,JL. PURWASARI 2 RT.03/05,Purwasari Kec. Cicurug,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EA9E675-30F6-4248-9562-0767FE70659F
69831883,KB CINTA BUNDA,KB,SWASTA,Jl. Sisingamangaraja Desa Airruai,Air Ruai Kec. Pemali,Kab. Bangka,Kepulauan Bangka Belitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8982D20E-BEDB-4518-9608-07686E5EFF4D
69873342,KOBER MUTIARA CENDEKIA,KB,SWASTA,Komp. Permata Biru Blok  F2 No.19 Rt. 05...,Cinunuk Kec. Cileunyi,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5BB4F16-2251-4900-9C4C-0768768261A9
69816836,PG PERMATA HATI,KB,SWASTA,KEDUNGTURI,Kedungturi Kec. Taman,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B2D3DFF-90AC-4776-978E-07691476A2D9
70005582,KB TANJUNG HARAPAN,KB,SWASTA,Desa Tanjung Manis,Tanjung Manis Kec. Sangkulirang,Kab. Kutai Timur,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2733095-28B3-46E1-A7ED-07691B5BEE97
69911554,KB AL - IKHWAN,KB,SWASTA,Dusun IV,Air Joman Kec. Air Joman,Kab. Asahan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A3FE1E5-FC13-4B5B-95C9-076A3CB7C172
69832739,KB GENERASI TUNGKAL II,KB,SWASTA,Desa Tungkal II,Tungkal Ii Kec. Pinoraya,Kab. Bengkulu Selatan,Bengkulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B64A164-9956-4C56-B56D-076BBFCC545F
69793453,KITA,KB,SWASTA,POROS RT. 08 RW.02,SUNGAI BAUNG Kec. Rengat Barat,Kab. Indragiri Hulu,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B24652C-3BB9-4663-A80B-076BF6D04A86
69926164,PAUD Kasih Ibu,KB,SWASTA,Jl. Sunan Bonang Blok Nanggerang,Cupang Kec. Gempol,Kab. Cirebon,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8324111-98B2-459D-87B6-076C5166E5A1
69989844,KB GENERASI IBU PERTIWI,KB,SWASTA,Jl. Margaluyu RT.010/009,Margasari Kec. Buahbatu,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF6CF115-31BE-42A5-8CE5-076C734E0A7A
69837578,KB GENERASI BANGSA,KB,SWASTA,Gamping,Bohol Kec. Rongkop,Kab. Gunung Kidul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD252C91-E412-45FE-9FE1-076C8AD3C32B
69844330,KB AL- HAFIDZ,KB,SWASTA,JLN. TUNTUNG LINGK. KP. BARU,Danobale Kec. Rantau Selatan,Kab. Labuhan Batu,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC75D789-8CB9-4BAE-9A70-076D2163D5C0
69891330,KB ST PETRUS POMBO,KB,SWASTA,POMBO,Podenura Kec. Nangaroro,Kab. Nagakeo,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24A685FE-405A-4AF3-8A7E-076DD3478EF5
69791192,KB PGRI 2 MANGARAN,KB,SWASTA,Jl. Raya Tanjung Glugur RT.02 RW.08,Tanjung Glugur Kec. Mangaran,Kab. Situbondo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D2BC19E-2022-4CA3-BD2B-076DF25BC9E5
69869702,KB AL-ISTIQOMAH,KB,SWASTA,JL. Nangka Raya No 30 Rt/Rw 01/08,PARUNG PANJANG Kec. Parungpanjang,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A90925E1-64BE-480B-999B-076E15351504
69853685,PAUD PLANET KIDS WANASARI,KB,SWASTA,WANASARI TENGAH,WANASARI Kec. Tabanan,Kab. Tabanan,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB10E4E2-423E-4E1D-B8EC-076E5BC1D4B8
69981503,KB DHARMA WANITA SETDA,KB,SWASTA,JL. DI. PANJAITAN RT. 021,Selat Hilir Kec. Selat,Kab. Kapuas,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECA7CB96-4897-447C-B6CB-07739AC11FF9
69907384,KB DARUL ILMI ARSHIYA,KB,SWASTA,Sampangan RT.007,Wirokerten Kec. Banguntapan,Kab. Bantul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9D09A50-DE48-4746-928C-0773AACA5417
69811950,KB KASIH BUNDA,KB,SWASTA,TANI MAKMUR,KOTA BARU Kec. Pontianak Selatan,Kota Pontianak,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/330C7D03-ACBC-40E2-BB15-07744CC34139
69890282,KB BURNIAT CERIA,KB,SWASTA,BENTENG NO. 05 RT. 05 RW. 02,- Kec. Teluk Segara,Kota Bengkulu,Bengkulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/426890BF-6034-4EEA-9DBE-0774A8CA864F
69829142,KB IQRA,KB,SWASTA,DESA SAMPEKONAN,LABIBI Kec. Peling Tengah,Kab. Banggai Kepulauan,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0EE4F8F-C75C-4C08-B580-07751A383647
69972161, PAUD DARUL KIROM,KB,SWASTA,BLOK GALENG DUWUR RT.04 RW.03,Kejuden Kec. Depok,Kab. Cirebon,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23DCB681-721E-472F-924A-07752B1A98C2
69872584,KOBER MIFTAHUL HUDA,KB,SWASTA,Kp. Pereng Rt. 04 / 14,Cikawao Kec. Pacet,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D088FB94-BC63-494D-AAB2-077597BEB406
70003476,PAUD R A MOMOR,KB,SWASTA,RT 16 RW 08,Oebelo Kec. Kupang Tengah,Kab. Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B304B1E7-636C-4424-AC29-077699A1D97F
69794462,KB BINA MANDIRI,KB,SWASTA,JL. GAGAK NO.5,BIROBULI UTARA Kec. Palu Selatan,Kota Palu,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D44DF8BA-9B46-4868-A202-077777E6ED85
69963188,KB Marturia,KB,SWASTA,Jl. Piet A. Tallo,Oesapa Selatan Kec. Kelapa Lima,Kota Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F2228B-05C7-48B9-B75B-07787830D759
69921890,KB ANAK BANGSA,KB,SWASTA,Krajan Blarang,Blarang Kec. Tutur,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B50754-4035-421F-BC41-0779D94B0901
69765719,KB KUNCUP PERTIWI LENGKONG,KB,SWASTA,JL. MENUR,Lengkong Kec. Lengkong,Kab. Nganjuk,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A2FFC99-75F7-4C13-BCBD-077B5E5A438D
69774239,KB HANDAYANI JELAKCATUR,KB,SWASTA,JELAKCATUR,Jelakcatur Kec. Kalitengah,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED431619-CF1F-4656-94A8-077C6F202F1B
69978881,KB PAUD AL KAROMAH,KB,SWASTA,Pangereman,Pangereman Kec. Ketapang,Kab. Sampang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FFE24A5-EE21-4E76-AE02-077CE3379FB4
69851838,KB MUTIARA,KB,SWASTA,"Dsn.Ngijo, RT.07/RW.06",Kendal Kec. Kendal,Kab. Ngawi,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/815D7B6D-8941-4D40-A2A0-077CF742DABC
69826448,KB SAPTA JAYA,KB,SWASTA,Jabi-Jabi,Jabi-Jabi Kec. Sultan Daulat,Kota Subulussalam,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/332F7DC2-A29E-42C4-AB2A-07808F1D9138
69794794,KB RAFLESIA,KB,SWASTA,Desa Batu Raja Kol,Desa Batu Raja Kol Kec. Hulu Palik,Kab. Bengkulu Utara,Bengkulu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3938E13-938B-445E-B512-07824E748D79
69913755,PAUD TPK PARIANGAN,KB,SWASTA,PARIANGAN,Pussui Kec. Luyo,Kab. Polewali Mandar,Sulawesi Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB71B5F3-2E3A-4209-915D-0782CB47CDAF
69943859,KB CAHAYA,KB,SWASTA,Dusun I Desa Naga Kesiangan,Naga Kesiangan Kec. Tebing Tinggi,Kab. Serdang Bedagai,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/393A4392-4684-4A96-89A8-0783A390EB16
69899486,PAUD AL KOMARIAH,KB,SWASTA,KP. SEPATAN TENGAH RT. 001/005,Pondok Jaya Kec. Sepatan,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E823E41C-A462-45E2-9FE7-078400CFF813
69892984,KB SAHABAT ALAM,KB,SWASTA,DS.PAYANG,Payang Kec. Pati,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CC9B019-9ECB-46FB-94B3-07857577458B
69956978,KB YEDIJA,KB,SWASTA,JL. SEI GLUGUR DUSUN IV KUTA MBELIN,Tanjung Anom Kec. Pancur Batu,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAE27167-1DB2-4625-8087-07857D52C1CE
69869151,KB AL-AZHAR,KB,SWASTA,BOJONGKOROD RT 02/10,Sukasirna Kec. Jonggol,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C30EBE9-80B0-47E6-92B8-0786D4859373
69945125,PAUD KARYA ANUGERAH OEBAKI,KB,SWASTA,Oebaki,Oebaki Kec. Noebeba,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3B546E7-8F52-424F-8454-078749CA0761
69929699,KB NUSANTARA JAYA,KB,SWASTA,KUMPANG ILONG,Kumpang Ilong Kec. Belitang Hulu,Kab. Sekadau,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A5AC992-FA86-4061-9A93-078784EAF4A6
69985109,KB KASIH IBU,KB,SWASTA,DUSUN GONTAR I RT. 003 RW. 002,Gontar Kec. Alas Barat,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67800432-1257-4BF2-B8A9-0787E930E6DF
69871941,KOBER EMBUN PAGI,KB,SWASTA,Jl. Suaka No. 15  RT. 08 RW. 12 Komplek ...,Leuwigajah Kec. Cimahi Selatan,Kota Cimahi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DC4CFD5-39AC-466F-9BEC-0788DAACC5FE
69834483,KB CAHAYA HARAPAN,KB,SWASTA,DUSUN TANAH HITAM,SERUMPUN Kec. Salatiga,Kab. Sambas,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D49D6723-2479-4271-89E7-0788DB5C9314
69784879,KB MUTIARA INSANI,KB,SWASTA,KP. PASIRANGIN RT.02/08,Jampang Tengah Kec. Jampang Tengah,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CA4209E-08A9-4B73-86F3-0789394D6337
69816861,KB DHARMA WANITA PERSATUAN,KB,SWASTA,SIDORONO,Barengkrajan Kec. Krian,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D79B449-CAF9-4CFD-805C-078983DB7C8A
69841582,TPK KB. Mutis Babnain,KB,SWASTA,Jln Raya Eban - Noepesu,Noepesu Kec. Miomafo Barat,Kab. Timor Tengah Utara,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAD03323-E7D9-46E2-A851-078A05E75254
69877889,KB AL-FIRDAUS,KB,SWASTA,JL. MASJID BAITUL MUTTAQIN,Gondang Wetan Kec. Gondang Wetan,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2CB9CF1-87AD-4A59-AA26-078A87750F33
69913937,PAUD AL-HAADII,KB,SWASTA,KP. CIMAPAG RT.20/09,Loji Kec. Simpenan,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C364FD7B-D0E5-472F-9166-078A9549D4F0
69779968,KB PELITA,KB,SWASTA,JL. LAMA DESA TAMAN BARU,Taman Baru Kec. Penengahan,Kab. Lampung Selatan,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FFD091-5309-4E9C-9897-078B5E0E986E
69906852,KB AL - HIKMAH,KB,SWASTA,JALAN TANJUNG API-API KM. 32,Suka Tani Kec. Tanjung Lago,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D93970A-C848-4527-9945-078B63C0EAAB
69812777,KB YAA BUNAYYA 2,KB,SWASTA,JL. KAPAS MADYA IV-O / 1-5,KAPASMADYA BARU Kec. Tambaksari,Kota Surabaya,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D43D52BC-9231-496A-BFA8-078C08FCE918
69805306,KBIT AMANAH,KB,SWASTA,Troditan,Ketitang Kec. Juwiring,Kab. Klaten,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F8100D6-4975-40F0-BB87-078CB0C95BE1
69770842,KB AISYIYAH BUSTANUL ATHFAL,KB,SWASTA,DUSUN JIWUT  RT 03  RW 08,Jiwut Kec. Nglegok,Kab. Blitar,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A31D6D68-72D5-4C0C-8D0B-078CDF51F01F
69867223,KB. PERINTIS,KB,SWASTA,KP. CIKALAPA,Wangunjaya Kec. Bungbulang,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF62528E-85A8-4E9C-B810-078CEB200B2E
69981183,KB.HANG TUAH,KB,SWASTA,JLPANGLIMA BATUR RT.13 NO.1,Pamusian Kec. Tarakan Tengah,Kota Tarakan,Kalimantan Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42001EB8-547C-4FEC-9E6C-078DF01E4669
70025124,KB MI ROJUL MUTA  ALIMIN,KB,SWASTA,Jl. Anggrek No 01 Bakulan RT/RW 020/006,Tegalwangi Kec. Talang,Kab. Tegal,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65A6C053-019F-48D6-9C2A-078E5A438EBC
69922094,KB MUSLIMAT NU 130 AL HIDAYAT,KB,SWASTA,Jl. Telaga Biru RT.3 RW.2 Indrodelik,Indrodelik Kec. Bungah,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/256AD9A5-65E1-4977-947F-078F85606A53
69877723,KB MATAHARI,KB,SWASTA,PUSKESMAS WEMORI,TOHE Kec. Raihat,Kab. Belu,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58ACB94D-5C56-4FEB-B973-078F8A9F7346
69896037,PAUD ANNAJIYAH,KB,SWASTA,WARINGIN LINTAS RT 04 NO 82,Puncak Kemuning Kec. Lubuk Linggau Utara II,Kota Lubuk Linggau,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AE3C6A1-FA90-4452-B6E4-078FC4C2B2B6
69769036,KB AL IKHLAS,KB,SWASTA,KP. SENTUL RT 02/04,Curug Kulon Kec. Curug,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8C6FC1D-A64A-4BE4-AAAE-0793C75B305C
69896829,KB MAWAR INDAH,KB,SWASTA,JL. Tasik,Muara Penimbung Ulu Kec. Indralaya,Kab. Ogan Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB69F9B1-9896-460F-8940-079407B297FD
69836946,K.B AL MANAAR,KB,SWASTA,JL Dr SOETOMO NO 58 SUWAYUWO SUKOREJO KA...,Suwayuwo Kec. Sukorejo,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7AECC6B-B393-40A1-85DA-079632667FC1
69797273,PAUD KARTIKA,KB,SWASTA,Kutacane-Medan,LAWE SIGALA BARAT Kec. Lawe Sigala-Gala,Kab. Aceh Tenggara,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F68EFCC7-71F0-4A1E-82C7-07963A41D481
69877081,KB BINA HARAPAN,KB,SWASTA,Jl. Padat Karya,Muara Tabun Kec. VII Koto,Kab. Tebo,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E68C9E6A-5613-479C-83E8-07963F3682FA
69791138,KB AL KAUTSAR,KB,SWASTA,Jl. Tanjung Geger RT.01 RW.02,Tanjung Pecinan Kec. Mangaran,Kab. Situbondo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE26FF5B-2047-4BDE-BB66-0796AF8669E5
69869133,KOBER NURUL IMAN,KB,SWASTA,KP. BATURUYUK,SELAWANGI Kec. Tanjung Sari,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/664CA59C-A8E3-4191-B849-0797618BAC5E
69768082,KB AISYIYAH,KB,SWASTA,JL. Sadar Lingkungan Arum Barat Gang III...,Gilimanuk Kec. Melaya,Kab. Jembrana,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64C1BDBA-A328-4055-9A2F-079778ADBC46
69970749,KB ASSYIFA,KB,SWASTA,JL. TAMANGAPA RAYA,Tamangapa Kec. Manggala,Kota Makassar,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26E01FD6-571E-4B40-BE4A-07977A353AE7
69807901,KB. MIFTAHUL ATHFAL,KB,SWASTA,LOMBOK NO. 49,Kaligelang Kec. Taman,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/338C9263-7BE2-4E76-B089-0799C1F12F30
70010692,KB MENTARI,KB,SWASTA,"Dusun Tohupo, Bukit Karya",Bukit Karya Kec. Paguyaman Pantai,Kab. Boalemo,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BA779DE-35A2-4683-BD3C-079A0C0C37C0
70024269,KB ANAK BANGSA,KB,SWASTA,Desa Gorua Lolaro,Gorua Lolaro Kec. Bacan Barat Utara,Kab. Halmahera Selatan,Maluku Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/280573DF-ABD3-4F09-A999-079A8937D382
69823331,KB FLAMBOYAN,KB,SWASTA,Kp. Parabon RT.001 RW.001,Sukarame Kec. Sukanagara,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BC2C53D-257A-42AF-AAF7-079AAA7B548E
69840708,kb tunas bangsa,KB,SWASTA,desa sugihan,MUARADUA KISAM Kec. Muaradua Kisam,Kab. Ogan Komering Ulu Selatan,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06278FDF-C747-4285-8A0F-079B48FBDB5E
69847365,KB NURUL QOLBI,KB,SWASTA,Geddongnge Desa Lagosi,Lagosi Kec. Pammana,Kab. Wajo,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1822A519-0848-480F-900C-079B9DDCA388
69760125,PAUD BUDI MULYA,KB,SWASTA,JL. RAYA LINTAS SUMBAWA LUNYUK KM 8,BOAK Kec. Unter Iwes,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A18E69-731D-4D11-8B4D-079C5C75645C
70031708,KB AL-WALID,KB,SWASTA,"Padang Melang, RT. 003 / RW. 001",BATU BERAPIT Kec. Jemaja,Kab. Kepulauan Anambas,Kepulauan Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D636D59C-FB8B-4B88-A7C4-079DD650513C
69774430,KB MAZRATUL ULUM 02 ,KB,SWASTA,JL. RAYA NO.214 PACIRAN,Paciran Kec. Paciran,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5295095F-C8E4-4391-83AE-079E36E14AD7
69770370,KB CAHAYA,KB,SWASTA,JL.ABD MUIS NO.01,Tanjung Hulu Kec. Pontianak Timur,Kota Pontianak,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD0C8AEB-2BC4-46E7-B0FE-079E733E6C4F
69967785,KB AL KALAM 4,KB,SWASTA,Jl. Hi. Ibrahim Lk III,Kasui Pasar Kec. Kasui,Kab. Way Kanan,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEEDFC65-F1F3-447A-844E-079E8F35807B
69949891,PAUD MUKTI JAYA LESTARI,KB,SWASTA,JL JATI RT 03,Mukti Utama Kec. Long Mesangat,Kab. Kutai Timur,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31B5DA90-98A0-46E9-BC7B-079E9057207A
69766267,KB PATTALASSANG,KB,SWASTA,Patalassang,Gattareng Kec. Pujananting,Kab. Barru,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73A5A799-5233-4B47-8C9C-079EF1483D45
69950300,KB KHAIRUNNISA,KB,SWASTA,Jl. Raya Samak,Tempapan Hulu Kec. Galing,Kab. Sambas,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CE3C0C8-0FF2-4F9D-88E3-079F7F0E299D
69860141,KB BAKTI NUSA,KB,SWASTA,JLN.BINTANG NINGGI I,BINTANG NINGGI I Kec. Teweh Selatan,Kab. Barito Utara,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C5D477B-7971-4E09-9CE8-07A010912765
69935141,PAUD Al-Jakri,KB,SWASTA,Jln. Raya Waigay,Wai Gai Kec. Sula Besi Selatan,Kab. Kepulauan Sula,Maluku Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E878FC4B-19A6-4707-8546-07A02DA3CF99
69766130,KB PAUD BINA INSAN,KB,SWASTA,KH. SAKID LINK. CIKERUT,Cibeber Kec. Cibeber,Kota Cilegon,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A1811F1-7A4A-44F1-A312-07A2C405283A
69851291,KB AISYIYAH PASURUHAN,KB,SWASTA,PASURUHAN LOR,PASURUHAN LOR Kec. Jati,Kab. Kudus,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F9836E2-C4FD-4380-9C55-07A2DCBBE598
69837333,KB HARAPAN BUNDA,KB,SWASTA,KARANGTENGAH,Pucung Kec. Girisubo,Kab. Gunung Kidul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91FCB246-7FC2-4A75-97D7-07A38C30FA07
69880737,PAUD Al - Asyifa,KB,SWASTA,Blang Minjei,BLANG MINJEI Kec. Idi Tunong,Kab. Aceh Timur,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EBD203E-AE50-4D7C-86F7-07A45BE9E034
70025459,KB CURAHAN SAYANG,KB,SWASTA,Dusun Lewak Pantai,Lewak Kec. Alafan,Kab. Simeulue,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC6D6BCA-71F0-4672-B2D4-07A567576D36
69905375,KB HARAPAN BUNDA,KB,SWASTA,KEMPUL RT01 RW05 DS. TANJUNGREJO KEC. NG...,Tanjungrejo Kec. Nguter,Kab. Sukoharjo,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EA74A5D-1A9B-4111-9FAD-07A5949CE817
69918214,PAUD NURUL IMAN,KB,SWASTA,Kp. Cidalung Ds. Wangunsari,Wangunsari Kec. Naringgul,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D31ACF36-0A3B-49A3-9EE6-07A7678BB139
70005403,KB TIGA PUTRI,KB,SWASTA,Jl. Perumnas Antang Sari Blok A 62,Tamangapa Kec. Manggala,Kota Makassar,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93415DF7-8728-4653-8C50-07A7AB9F3784
69895670,KB NURUL MUMININ,KB,SWASTA,JL. MOH AMIR KM.01,Berekah Kec. Bojong Genteng,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DADD857-B896-4865-898B-07A7C6CCD9C3
69911011,KB MEKAR,KB,SWASTA,Jl.Krapyak No. 5 Sidowayah Rt.02 Rw. 03,Sidowayah Kec. Rembang,Kab. Rembang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97449B65-F96F-451A-A1E7-07A7DCE07FC8
69880505,KB AISYIAH,KB,SWASTA,Jl. Tenggiri no. 19,Pancuran Gerobak Kec. Sibolga Kota,Kota Sibolga,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1E883B7-DDF3-437E-B2C8-07A80CFE346A
69920871,PAUD DUKU,KB,SWASTA,PADANG BULAN DESA SIMPANG BOLON,Simpang Bolon Kec. Garoga,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF8A49F1-C0EC-404E-8835-07A9D392A168
